-3.685007923237653,-13.511962441405373,84.18388366699219
-3.1004039122195626,-13.456258784724824,84.37076568603516
-2.515799070491285,-13.405034193185568,84.58052062988281
-1.9833475813808419,-13.351447159369192,84.72792053222656
-1.3338480212930348,-13.302971661508087,84.94828796386719
-0.5671083159094028,-13.237628448331883,85.18616485595703
0.3154207210965632,-13.172281769382579,85.46341705322266
1.3201811251618034,-13.103857481914233,85.8777084350586
1.868620360486573,-13.071136585455786,86.0902328491211
2.4472234922837117,-13.037541205915236,86.3322525024414
3.0595896878801065,-13.000462514662075,86.4278793334961
3.700456496191834,-12.966165871126107,86.41311645507812
4.373527641218128,-12.923884533631254,86.48872375488281
5.075867022154042,-12.884145268934997,86.73534393310547
5.808357145720734,-12.848230279721887,87.18170928955078
6.572939162278369,-12.81679648097062,87.68987274169922
7.362370479552758,-12.791906329027729,88.01371765136719
8.162568207993441,-12.77459759179343,88.22979736328125
8.971715840826857,-12.756800099314948,88.3520278930664
9.784143978693084,-12.739612633274461,88.50572967529297
10.60349650022061,-12.720456077704899,88.66732025146484
11.423335745058528,-12.70666134754854,88.80767059326172
12.247851322663031,-12.69443032693054,88.97975158691406
13.08270838588973,-12.690350897177321,89.11470031738281
13.920261426571464,-12.684062819286229,89.28780364990234
14.76116718679137,-12.676663566231756,89.40717315673828
15.61503030175863,-12.67295388119118,89.5792236328125
16.484398836170442,-12.668035376694291,89.709716796875
17.362594346799987,-12.667303850624645,89.89410400390625
18.252429518713974,-12.67073100357771,90.02338409423828
19.145657921301588,-12.677977346517288,90.21729278564453
20.053263369045332,-12.687284205656121,90.3326187133789
20.974962116144933,-12.701020602907718,90.52186584472656
21.903069887901996,-12.716755331452292,90.62379455566406
22.837918902888234,-12.733323271832912,90.65087127685547
23.77930782397024,-12.753600906509178,90.57257843017578
24.73132265771707,-12.769482518793685,90.54796600341797
25.69151827277606,-12.783512592307257,90.46753692626953
26.641486768738698,-12.797346738956321,90.44053649902344
27.582988337889475,-12.811135742643446,90.39651489257812
28.51472345954275,-12.823965184652113,90.36114501953125
29.443295546729093,-12.835658122588164,90.33309936523438
30.370282091818375,-12.846671162420161,90.2853012084961
31.297615865986817,-12.856232779602854,90.2544174194336
32.22677937348041,-12.86673475333531,90.19319915771484
33.157023189273744,-12.870145797291315,90.15997314453125
34.090967779887386,-12.878243965565577,90.08273315429688
35.0293952278127,-12.885500789271909,90.07178497314453
35.97093979513558,-12.892688542346384,89.97586059570312
36.91651474547763,-12.898309783973408,89.9681625366211
37.86760386907362,-12.911006514520157,89.88721466064453
38.81705896663876,-12.91577317591257,89.86579132080078
39.76774868888589,-12.917671988816334,89.78221130371094
40.72270086862257,-12.919954352291693,89.7486801147461
41.678273936682075,-12.922963479109985,89.69903564453125
42.63192503739823,-12.922796520031817,89.66895294189453
43.58120474909374,-12.924386075352679,89.57825469970703
44.52820581230086,-12.927037439790894,89.53588104248047
45.461215448753805,-12.925797776273258,89.46781158447266
46.38744018021311,-12.924833006505477,89.39777374267578
47.30734643369413,-12.920693306130957,89.37712097167969
48.220329054663,-12.916941827722283,89.31507110595703
49.11647975908097,-12.913960605789647,89.27457427978516
50.01141521696354,-12.909266324239159,89.21321868896484
50.89960744086968,-12.90156494968287,89.2427749633789
51.79557319076351,-12.900550554482741,89.19209289550781
52.67244933696969,-12.893686283955262,89.23018646240234
53.53583683185214,-12.88829972711856,89.22347259521484
54.378400882281504,-12.875761727462628,89.17665100097656
55.207557285483915,-12.869750526967504,89.17706298828125
56.00770780105836,-12.865521921418523,89.1147689819336
56.759072213059326,-12.860397452452489,89.11639404296875
57.46274151514433,-12.853783254222268,89.06937408447266
58.1137955430304,-12.847718468387164,89.14057922363281
58.71126795483548,-12.842632340657213,89.14030456542969
59.2523099210901,-12.838882007110104,89.11560821533203
60.180611324421356,-12.83196126050219,89.11749267578125
60.89025695824658,-12.82775210956287,89.1212158203125
61.393198597005274,-12.81668976213755,89.15760040283203
